# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 5.063624042223431,4.671295586241535,0.6419714369642542,-176.5521560864639,1.0755297943206001,-3.000000000000192,0.035850930025284014,179.88632609454157,2.173610274383167,8.313573658803826
 5.06960539815438,4.664927758976141,0.6415863317247201,-176.53915494975763,1.0575857265277535,-2.9999999999999627,0.03429167083675939,179.93605253765304,2.0436329190621487,5.746578872660694
 5.0757872497622945,4.658459148915591,0.6411936999412053,-176.52652151431096,1.0390401717040096,-3.0,0.03233205618310058,179.971577035497,1.4055847458641773,2.1841321333179766
 5.088800640330298,4.645216366039009,0.6403856459638727,-176.5082300910366,1.0,-2.9999999999998974,-0.3598108416280949,180.0,-38.61499228657856,0.0
 5.093644680206373,4.640345242890438,0.640104376379742,-176.69528265348714,1.0145321196282246,2.9999999999998166,-1.351049284485237,180.0,-78.17515509027471,0.0
 5.098534116739783,4.6353553907201555,0.6398496381149255,-177.0775151127905,1.0292004292284527,2.9999999999997273,-1.2526065536799995,180.0,-73.54801270014177,0.0
 5.103466485820933,4.6302476035124736,0.6396212931092251,-177.44028105661266,1.0439975364719025,3.00000000000009,-1.1635929341853077,180.0,-69.3224429410383,0.0
 5.108439428378448,4.625022675251705,0.6394192033024434,-177.7850175833051,1.0589163641444488,3.0000000000001785,-1.0829133060350047,180.0,-65.4543686848193,0.0
 5.113450687461897,4.619681399922165,0.6392432306343823,-178.11302638292827,1.073950141394794,2.999999999999911,-1.009620195103649,180.0,-61.905447483197605,0.0
 5.1184981050654095,4.614224571508165,0.6390932370448441,-178.4254890283083,1.0890923942053328,3.0,-0.942891331473337,180.0,-58.64222141514825,5.593158079789789e-12
 5.123579618769287,4.608652983994022,0.6389690844736311,-178.72348028005518,1.1043369353169645,2.9999999999999565,-0.8820109737402649,180.00000000000003,-55.63540684835175,0.0
 5.128693258263421,4.602967431364046,0.6388706348605455,-179.00797969378712,1.1196778537993646,2.9999999999997393,-0.8263543114502903,180.00000000000003,-52.85929901183104,-1.1050681532944464e-11
 5.1338371418050235,4.597168707602554,0.6387977501453895,-179.27988177199475,1.1351095044241741,3.0000000000001728,-0.7753743945254702,179.99999999999997,-50.29127114670226,5.494951939961663e-12
 5.139009472653581,4.591257606693858,0.6387502922679653,-179.54000486516,1.150626496969846,2.999999999999957,-0.7285911441488319,180.0,-47.91135181346911,0.0
 5.144208535517764,4.585234922622273,0.6387281231680751,-179.78909899514622,1.1662236855623949,2.9999999999997438,-0.685582083375493,180.0,-45.70186701564249,0.0
 5.149432693042209,4.579101449372111,0.6387311047855213,179.9721472524028,1.18189615813573,2.999999999999915,-0.6459744943606295,180.0,-43.647136251136644,0.0
 5.154680382356242,4.572857980927686,0.638759099060106,179.7431006419096,1.1976392260778268,3.0,-0.6094387614641382,180.0,-41.73321357820084,5.393390735438945e-12
 5.159950111701763,4.566505311273312,0.6388119679316312,179.52317790163366,1.2134484141143909,3.0000000000001688,-0.5756827053206088,180.00000000000003,-39.94766637544659,-5.372373069004543e-12
 5.165240457153455,4.560044234393303,0.6388895733398995,179.31184094651857,1.229319450469468,2.999999999999874,-0.5444467452362748,180.0,-38.279385759705896,0.0
 5.170550059441036,4.553475544271972,0.6389917772247128,179.1085926323217,1.24524825733221,3.000000000000209,-0.5154997586196295,180.0,-36.71842368893521,0.0
 5.175877620880492,4.546800034893633,0.6391184415258735,178.91297297415892,1.2612309416505794,3.0000000000002083,-0.48863552580415553,180.0,-35.255852593785285,0.0
 5.181221902418893,4.5400185002426,0.6392694281831838,178.72455577202132,1.2772637862657827,2.999999999999792,-0.4636696708353578,180.0,-33.88364412199845,0.0
 5.1865817207954485,4.533131734303185,0.6394445991364458,178.54294559359155,1.2933432413954484,2.9999999999999587,-0.4404370217017896,180.0,-32.59456411041035,0.0
 5.19195594581993,4.526140531059706,0.639643816325462,178.36777507148733,1.3094659164688927,2.9999999999999587,-0.4187893266505492,180.0,-31.382081388493162,0.0
 5.1973434977683315,4.519045684496471,0.6398669416900342,178.19870247775788,1.3256285723140977,3.0000000000001235,-0.3985932740925731,180.0,-30.240288409269805,0.0
 5.202743344894568,4.511847988597799,0.6401138371699648,178.03540954329455,1.3418281136928067,2.9999999999999587,-0.37972877167003766,180.0,-29.163831991771016,-5.252428239157288e-12
 5.208154501056306,4.504548237347999,0.6403843647050563,177.87759949411236,1.3580615821780204,2.999999999999795,-0.3620874473265794,179.99999999999997,-28.14785276853792,5.242385321772885e-12
 5.213576023452297,4.497147224731387,0.6406783862351108,177.72499527992866,1.3743261493659913,2.999999999999836,-0.34557134006403234,180.0,-27.18793211383965,0.0
 5.219007010468188,4.489645744732277,0.64099576369993,177.5773379736295,1.3906191104136632,2.9999999999998774,-0.3300917550675323,180.0,-26.280045532136647,-5.2249735409446205e-12
 5.224446599627383,4.482044591334981,0.6413363590393169,177.43438532284972,1.406937877891249,3.000000000000041,-0.3155682598807892,179.99999999999997,-25.420521628606203,5.217514179769117e-12
 5.229893965643293,4.474344558523816,0.6417000341930731,177.29591043722337,1.4232799759389796,3.0,-0.301927802104564,180.0,-24.60600593230958,0.0
 5.235348318569154,4.466546440283092,0.6420866511010012,177.1617005967727,1.4396430347165643,3.000000000000163,-0.28910393303063175,180.0,-23.833428918366366,0.0
 5.240808902041466,4.4586510305971245,0.6424960717029032,177.03155616873258,1.4560247851334982,2.9999999999998375,-0.277036123028704,180.0,-23.099977698560433,0.0
 5.246274991613096,4.450659123450226,0.6429281579385815,176.90528962152956,1.4724230538483891,3.0,-0.265669156394693,180.0,-22.403070908640792,0.0
 5.251745893172072,4.442571512826711,0.6433827717478381,176.78272462596962,1.4888357585253165,3.0,-0.2549525961110758,180.0,-21.74033638879385,0.0
 5.257220941442124,4.434388992710895,0.6438597750704754,176.66369523483382,1.5052609033354725,3.000000000000203,-0.24484030809014673,180.0,-21.10959131249445,0.0
 5.262699498561125,4.426112357087089,0.6443590298462956,176.54804513306954,1.5216965746924787,3.0000000000002025,-0.23529004043083318,180.0,-20.508824469824056,0.0
 5.268180952733633,4.417742399939607,0.6448803980151009,176.43562695160617,1.5381409372100021,2.999999999999838,-0.2262630469797384,180.0,-19.93618043035768,5.182883196453605e-12
 5.273664716953875,4.409279915252763,0.6454237415166934,176.32630163867393,1.5545922298707278,3.0000000000001217,-0.21772375362758012,180.00000000000003,-19.389945383923244,-5.181232933518494e-12
 5.279150227795617,4.400725697010872,0.6459889222908753,176.21993788304962,1.5710487623959533,3.000000000000162,-0.20963945894672187,180.0,-18.868534438181875,0.0
 5.284636944265493,4.392080539198245,0.6465758022774493,176.11641158438522,1.5875089118055823,2.999999999999838,-0.20198006788679113,180.0,-18.37048022555202,0.0
 5.290124346716491,4.383345235799199,0.6471842434162169,176.01560536616952,1.603971119158575,3.000000000000081,-0.19471785252663662,180.0,-17.89442265664265,0.0
 5.295611935818444,4.374520580798045,0.6478141076469808,175.91740812741318,1.6204338864644359,3.000000000000081,-0.18782723738977689,180.0,-17.439099693500033,0.0
 5.301099231582503,4.365607368179097,0.6484652569095432,175.82171462953602,1.6368957737566123,2.9999999999998788,-0.18128460730161056,180.0,-17.00333903126908,0.0
 5.306585772436701,4.35660639192667,0.649137553143706,175.7284251152832,1.6533553963192071,3.0000000000000404,-0.17506813409869887,180.0,-16.58605058958335,5.181392496635854e-12
 5.312071114349876,4.347518446025076,0.6498308582892718,175.6374449568101,1.6698114220587301,2.9999999999999596,-0.16915762142019483,180.00000000000003,-16.186219718667605,-5.182929100812692e-12
